;start;start_day;destination;destination_day;product
3110;Trescore Cremasco, Vittorio Veneto, 1;4;Romanengo, Guaiarini, 14;2;15
3111;Trescore Cremasco, Vittorio Veneto, 1;4;San Giovanni in Croce, Feudatari, 25 A;1;40
3112;Trescore Cremasco, Vittorio Veneto, 1;4;San Giovanni in Croce, Feudatari, 25 A;3;60
3113;Trescore Cremasco, Vittorio Veneto, 1;4;Scandolara Ravara, Italia;1;0
3114;Trescore Cremasco, Vittorio Veneto, 1;4;Sergnano, IV Novembre,  10;0;45
3115;Trescore Cremasco, Vittorio Veneto, 1;4;Sesto ed Uniti, Roma, 4;0;0
3116;Trescore Cremasco, Vittorio Veneto, 1;4;Soncino, Dante Alighieri, 23;0;75
3117;Trescore Cremasco, Vittorio Veneto, 1;4;Soresina, Giacomo Matteotti, 6;0;78
3118;Trescore Cremasco, Vittorio Veneto, 1;4;Spino d'Adda, Circonvallazione, 13;2;35
3119;Trescore Cremasco, Vittorio Veneto, 1;4;Spino d'Adda, Circonvallazione, 13;4;49
3120;Trescore Cremasco, Vittorio Veneto, 1;4;Trescore Cremasco, Vittorio Veneto, 1;4;224
3121;Trescore Cremasco, Vittorio Veneto, 1;4;Trigolo, Roma, 26;0;18
3122;Trescore Cremasco, Vittorio Veneto, 1;4;Vaiano Cremasco,  Gloriosi Caduti, 3;4;28
3123;Trescore Cremasco, Vittorio Veneto, 1;4;Vailate, Dante Alighieri, 7;1;0
3124;Trescore Cremasco, Vittorio Veneto, 1;4;Vescovato, Roma, 44;3;48
3125;Trescore Cremasco, Vittorio Veneto, 1;4;Casaletto Vaprio, Maggiore, 7;4;0
3126;Trescore Cremasco, Vittorio Veneto, 1;4;Cremona, Sesto 39;3;138
3127;Trigolo, Roma, 26;0;Agnadello, Marconi, 6;4;64
3128;Trigolo, Roma, 26;0;Annicco, Giuseppe Garibaldi, 6;2;2
3129;Trigolo, Roma, 26;0;Bagnolo Cremasco, Roma, 3;4;16
3130;Trigolo, Roma, 26;0;Camisano, Trieste, 57;0;7
3131;Trigolo, Roma, 26;0;Capergnanica, XI febbraio, 7;4;12
3132;Trigolo, Roma, 26;0;Capralba, Piave, 2;0;56
3133;Trigolo, Roma, 26;0;Casale Cremasco-Vidolasco, Roma, 56;0;0
3134;Trigolo, Roma, 26;0;Casalmaggiore, Guglielmo Marconi, 8;1;4
3135;Trigolo, Roma, 26;0;Casalmaggiore, Guglielmo Marconi, 8;3;12
3136;Trigolo, Roma, 26;0;Casalpusterlengo, Pusterla 7;1;0
3137;Trigolo, Roma, 26;0;Castelleone, Roma, 67;0;105
3138;Trigolo, Roma, 26;0;Castelleone, Roma, 67;2;30
3139;Trigolo, Roma, 26;0;Castelverde, Ubaldo Ferrari, 15;2;2
3140;Trigolo, Roma, 26;0;Crema, Civerchi, 9;1;100
3141;Trigolo, Roma, 26;0;Crema, Civerchi, 9;2;200
3142;Trigolo, Roma, 26;0;Crema, Civerchi, 9;3;300
3143;Trigolo, Roma, 26;0;Crema, Civerchi, 9;4;400
3144;Trigolo, Roma, 26;0;Cremona, Ugolani Dati, 4;1;2
3145;Trigolo, Roma, 26;0;Cremona, Ugolani Dati, 4;3;6
3146;Trigolo, Roma, 26;0;Dovera, Oldrini 2;4;16
3147;Trigolo, Roma, 26;0;Grontardo, Roma, 16;3;3
3148;Trigolo, Roma, 26;0;Grumello Cremonese ed Uniti, Roma, 2;0;14
3149;Trigolo, Roma, 26;0;Isola Dovarese, Giacomo Matteotti, 1;3;12
3150;Trigolo, Roma, 26;0;Izano, Gerardo da Izano, 4/C;3;9
3151;Trigolo, Roma, 26;0;Madignano, Portici, 4;2;32
3152;Trigolo, Roma, 26;0;Monte Cremasco, Roma, 12;4;68
3153;Trigolo, Roma, 26;0;Montodine,  XXV Aprile, 10;0;77
3154;Trigolo, Roma, 26;0;Offanengo, Clavelli Martini, 5;3;108
3155;Trigolo, Roma, 26;0;Ostiano, Mazzini, 1;1;0
3156;Trigolo, Roma, 26;0;Ostiano, Mazzini, 1;3;0
3157;Trigolo, Roma, 26;0;Palazzo Pignano, Marco Polo, 31;2;8
3158;Trigolo, Roma, 26;0;Pandino, Castello, 15;2;24
3159;Trigolo, Roma, 26;0;Pandino, Castello, 15;4;48
3160;Trigolo, Roma, 26;0;Persico Dosimo, Albert ,7;1;9
3161;Trigolo, Roma, 26;0;Persico Dosimo, Albert ,7;3;27
3162;Trigolo, Roma, 26;0;Piadena, Platina, 40;3;33
3163;Trigolo, Roma, 26;0;Pizzighettone, Giuseppe Garibaldi, 18;0;14
3164;Trigolo, Roma, 26;0;Manerbio, INSURREZIONE NAZIONALE;3;99
3165;Trigolo, Roma, 26;0;Ricengo, Guglielmo Marconi;0;28
3166;Trigolo, Roma, 26;0;Ripalta Cremasca, Roma, 5;0;84
3167;Trigolo, Roma, 26;0;Rivolta d'Adda, Stefano Renzi, 5;2;10
3168;Trigolo, Roma, 26;0;Rivolta d'Adda, Stefano Renzi, 5;4;20
3169;Trigolo, Roma, 26;0;Romanengo, Guaiarini, 14;2;6
3170;Trigolo, Roma, 26;0;San Giovanni in Croce, Feudatari, 25 A;1;0
3171;Trigolo, Roma, 26;0;San Giovanni in Croce, Feudatari, 25 A;3;0
3172;Trigolo, Roma, 26;0;Scandolara Ravara, Italia;1;0
3173;Trigolo, Roma, 26;0;Sergnano, IV Novembre,  10;0;28
3174;Trigolo, Roma, 26;0;Sesto ed Uniti, Roma, 4;0;7
3175;Trigolo, Roma, 26;0;Soncino, Dante Alighieri, 23;0;126
3176;Trigolo, Roma, 26;0;Soresina, Giacomo Matteotti, 6;0;147
3177;Trigolo, Roma, 26;0;Spino d'Adda, Circonvallazione, 13;2;8
3178;Trigolo, Roma, 26;0;Spino d'Adda, Circonvallazione, 13;4;16
3179;Trigolo, Roma, 26;0;Trescore Cremasco, Vittorio Veneto, 1;4;8
3180;Trigolo, Roma, 26;0;Trigolo, Roma, 26;0;126
3181;Trigolo, Roma, 26;0;Vaiano Cremasco,  Gloriosi Caduti, 3;4;4
3182;Trigolo, Roma, 26;0;Vailate, Dante Alighieri, 7;1;0
3183;Trigolo, Roma, 26;0;Vescovato, Roma, 44;3;3
3184;Trigolo, Roma, 26;0;Casaletto Vaprio, Maggiore, 7;4;0
3185;Trigolo, Roma, 26;0;Cremona, Sesto 39;3;21
3186;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Agnadello, Marconi, 6;4;35
3187;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Annicco, Giuseppe Garibaldi, 6;2;5
3188;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Bagnolo Cremasco, Roma, 3;4;42
3189;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Camisano, Trieste, 57;0;0
3190;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Capergnanica, XI febbraio, 7;4;35
3191;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Capralba, Piave, 2;0;36
3192;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Casale Cremasco-Vidolasco, Roma, 56;0;0
3193;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Casalmaggiore, Guglielmo Marconi, 8;1;16
3194;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Casalmaggiore, Guglielmo Marconi, 8;3;24
3195;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Casalpusterlengo, Pusterla 7;1;0
3196;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Castelleone, Roma, 67;0;42
3197;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Castelleone, Roma, 67;2;70
3198;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Castelverde, Ubaldo Ferrari, 15;2;0
3199;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Crema, Civerchi, 9;1;504
3200;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Crema, Civerchi, 9;2;630
3201;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Crema, Civerchi, 9;3;756
3202;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Crema, Civerchi, 9;4;882
3203;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Cremona, Ugolani Dati, 4;1;12
3204;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Cremona, Ugolani Dati, 4;3;18
3205;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Dovera, Oldrini 2;4;28
3206;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Grontardo, Roma, 16;3;0
3207;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Grumello Cremonese ed Uniti, Roma, 2;0;3
3208;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Isola Dovarese, Giacomo Matteotti, 1;3;18
3209;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Izano, Gerardo da Izano, 4/C;3;0
3210;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Madignano, Portici, 4;2;60
3211;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Monte Cremasco, Roma, 12;4;105
3212;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Montodine,  XXV Aprile, 10;0;39
3213;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Offanengo, Clavelli Martini, 5;3;288
3214;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Ostiano, Mazzini, 1;1;0
3215;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Ostiano, Mazzini, 1;3;0
3216;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Palazzo Pignano, Marco Polo, 31;2;5
3217;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Pandino, Castello, 15;2;115
3218;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Pandino, Castello, 15;4;161
3219;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Persico Dosimo, Albert ,7;1;20
3220;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Persico Dosimo, Albert ,7;3;30
3221;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Piadena, Platina, 40;3;18
3222;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Pizzighettone, Giuseppe Garibaldi, 18;0;6
3223;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Manerbio, INSURREZIONE NAZIONALE;3;630
3224;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Ricengo, Guglielmo Marconi;0;27
3225;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Ripalta Cremasca, Roma, 5;0;30
3226;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Rivolta d'Adda, Stefano Renzi, 5;2;35
3227;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Rivolta d'Adda, Stefano Renzi, 5;4;49
3228;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Romanengo, Guaiarini, 14;2;20
3229;Vaiano Cremasco,  Gloriosi Caduti, 3;4;San Giovanni in Croce, Feudatari, 25 A;1;24
3230;Vaiano Cremasco,  Gloriosi Caduti, 3;4;San Giovanni in Croce, Feudatari, 25 A;3;36
3231;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Scandolara Ravara, Italia;1;0
3232;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Sergnano, IV Novembre,  10;0;12
3233;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Sesto ed Uniti, Roma, 4;0;0
3234;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Soncino, Dante Alighieri, 23;0;75
3235;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Soresina, Giacomo Matteotti, 6;0;24
3236;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Spino d'Adda, Circonvallazione, 13;2;25
3237;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Spino d'Adda, Circonvallazione, 13;4;35
3238;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Trescore Cremasco, Vittorio Veneto, 1;4;35
3239;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Trigolo, Roma, 26;0;6
3240;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Vaiano Cremasco,  Gloriosi Caduti, 3;4;196
3241;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Vailate, Dante Alighieri, 7;1;0
3242;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Vescovato, Roma, 44;3;36
3243;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Casaletto Vaprio, Maggiore, 7;4;7
3244;Vaiano Cremasco,  Gloriosi Caduti, 3;4;Cremona, Sesto 39;3;60
3245;Vailate, Dante Alighieri, 7;1;Agnadello, Marconi, 6;4;60
3246;Vailate, Dante Alighieri, 7;1;Annicco, Giuseppe Garibaldi, 6;2;0
3247;Vailate, Dante Alighieri, 7;1;Bagnolo Cremasco, Roma, 3;4;21
3248;Vailate, Dante Alighieri, 7;1;Camisano, Trieste, 57;0;18
3249;Vailate, Dante Alighieri, 7;1;Capergnanica, XI febbraio, 7;4;3
3250;Vailate, Dante Alighieri, 7;1;Capralba, Piave, 2;0;48
3251;Vailate, Dante Alighieri, 7;1;Casale Cremasco-Vidolasco, Roma, 56;0;0
3252;Vailate, Dante Alighieri, 7;1;Casalmaggiore, Guglielmo Marconi, 8;1;28
3253;Vailate, Dante Alighieri, 7;1;Casalmaggiore, Guglielmo Marconi, 8;3;8
3254;Vailate, Dante Alighieri, 7;1;Casalpusterlengo, Pusterla 7;1;0
3255;Vailate, Dante Alighieri, 7;1;Castelleone, Roma, 67;0;144
3256;Vailate, Dante Alighieri, 7;1;Castelleone, Roma, 67;2;24
3257;Vailate, Dante Alighieri, 7;1;Castelverde, Ubaldo Ferrari, 15;2;2
3258;Vailate, Dante Alighieri, 7;1;Crema, Civerchi, 9;1;1281
3259;Vailate, Dante Alighieri, 7;1;Crema, Civerchi, 9;2;183
3260;Vailate, Dante Alighieri, 7;1;Crema, Civerchi, 9;3;366
3261;Vailate, Dante Alighieri, 7;1;Crema, Civerchi, 9;4;549
3262;Vailate, Dante Alighieri, 7;1;Cremona, Ugolani Dati, 4;1;7
3263;Vailate, Dante Alighieri, 7;1;Cremona, Ugolani Dati, 4;3;2
3264;Vailate, Dante Alighieri, 7;1;Dovera, Oldrini 2;4;27
3265;Vailate, Dante Alighieri, 7;1;Grontardo, Roma, 16;3;0
3266;Vailate, Dante Alighieri, 7;1;Grumello Cremonese ed Uniti, Roma, 2;0;18
3267;Vailate, Dante Alighieri, 7;1;Isola Dovarese, Giacomo Matteotti, 1;3;22
3268;Vailate, Dante Alighieri, 7;1;Izano, Gerardo da Izano, 4/C;3;2
3269;Vailate, Dante Alighieri, 7;1;Madignano, Portici, 4;2;11
3270;Vailate, Dante Alighieri, 7;1;Monte Cremasco, Roma, 12;4;39
3271;Vailate, Dante Alighieri, 7;1;Montodine,  XXV Aprile, 10;0;18
3272;Vailate, Dante Alighieri, 7;1;Offanengo, Clavelli Martini, 5;3;116
3273;Vailate, Dante Alighieri, 7;1;Ostiano, Mazzini, 1;1;0
3274;Vailate, Dante Alighieri, 7;1;Ostiano, Mazzini, 1;3;0
3275;Vailate, Dante Alighieri, 7;1;Palazzo Pignano, Marco Polo, 31;2;8
3276;Vailate, Dante Alighieri, 7;1;Pandino, Castello, 15;2;22
3277;Vailate, Dante Alighieri, 7;1;Pandino, Castello, 15;4;66
3278;Vailate, Dante Alighieri, 7;1;Persico Dosimo, Albert ,7;1;84
3279;Vailate, Dante Alighieri, 7;1;Persico Dosimo, Albert ,7;3;24
3280;Vailate, Dante Alighieri, 7;1;Piadena, Platina, 40;3;18
3281;Vailate, Dante Alighieri, 7;1;Pizzighettone, Giuseppe Garibaldi, 18;0;24
3282;Vailate, Dante Alighieri, 7;1;Manerbio, INSURREZIONE NAZIONALE;3;374
3283;Vailate, Dante Alighieri, 7;1;Ricengo, Guglielmo Marconi;0;42
3284;Vailate, Dante Alighieri, 7;1;Ripalta Cremasca, Roma, 5;0;102
3285;Vailate, Dante Alighieri, 7;1;Rivolta d'Adda, Stefano Renzi, 5;2;13
3286;Vailate, Dante Alighieri, 7;1;Rivolta d'Adda, Stefano Renzi, 5;4;39
3287;Vailate, Dante Alighieri, 7;1;Romanengo, Guaiarini, 14;2;3
3288;Vailate, Dante Alighieri, 7;1;San Giovanni in Croce, Feudatari, 25 A;1;70
3289;Vailate, Dante Alighieri, 7;1;San Giovanni in Croce, Feudatari, 25 A;3;20
3290;Vailate, Dante Alighieri, 7;1;Scandolara Ravara, Italia;1;0
3291;Vailate, Dante Alighieri, 7;1;Sergnano, IV Novembre,  10;0;36
3292;Vailate, Dante Alighieri, 7;1;Sesto ed Uniti, Roma, 4;0;6
3293;Vailate, Dante Alighieri, 7;1;Soncino, Dante Alighieri, 23;0;108
3294;Vailate, Dante Alighieri, 7;1;Soresina, Giacomo Matteotti, 6;0;144
3295;Vailate, Dante Alighieri, 7;1;Spino d'Adda, Circonvallazione, 13;2;12
3296;Vailate, Dante Alighieri, 7;1;Spino d'Adda, Circonvallazione, 13;4;36
3297;Vailate, Dante Alighieri, 7;1;Trescore Cremasco, Vittorio Veneto, 1;4;42
3298;Vailate, Dante Alighieri, 7;1;Trigolo, Roma, 26;0;30
3299;Vailate, Dante Alighieri, 7;1;Vaiano Cremasco,  Gloriosi Caduti, 3;4;30
3300;Vailate, Dante Alighieri, 7;1;Vailate, Dante Alighieri, 7;1;336
3301;Vailate, Dante Alighieri, 7;1;Vescovato, Roma, 44;3;18
3302;Vailate, Dante Alighieri, 7;1;Casaletto Vaprio, Maggiore, 7;4;0
3303;Vailate, Dante Alighieri, 7;1;Cremona, Sesto 39;3;18
3304;Vescovato, Roma, 44;3;Agnadello, Marconi, 6;4;24
3305;Vescovato, Roma, 44;3;Annicco, Giuseppe Garibaldi, 6;2;6
3306;Vescovato, Roma, 44;3;Bagnolo Cremasco, Roma, 3;4;26
3307;Vescovato, Roma, 44;3;Camisano, Trieste, 57;0;32
3308;Vescovato, Roma, 44;3;Capergnanica, XI febbraio, 7;4;13
3309;Vescovato, Roma, 44;3;Capralba, Piave, 2;0;76
3310;Vescovato, Roma, 44;3;Casale Cremasco-Vidolasco, Roma, 56;0;0
3311;Vescovato, Roma, 44;3;Casalmaggiore, Guglielmo Marconi, 8;1;140
3312;Vescovato, Roma, 44;3;Casalmaggiore, Guglielmo Marconi, 8;3;196
3313;Vescovato, Roma, 44;3;Casalpusterlengo, Pusterla 7;1;0
3314;Vescovato, Roma, 44;3;Castelleone, Roma, 67;0;164
3315;Vescovato, Roma, 44;3;Castelleone, Roma, 67;2;246
3316;Vescovato, Roma, 44;3;Castelverde, Ubaldo Ferrari, 15;2;30
3317;Vescovato, Roma, 44;3;Crema, Civerchi, 9;1;1595
3318;Vescovato, Roma, 44;3;Crema, Civerchi, 9;2;1914
3319;Vescovato, Roma, 44;3;Crema, Civerchi, 9;3;2233
3320;Vescovato, Roma, 44;3;Crema, Civerchi, 9;4;319
3321;Vescovato, Roma, 44;3;Cremona, Ugolani Dati, 4;1;5
3322;Vescovato, Roma, 44;3;Cremona, Ugolani Dati, 4;3;7
3323;Vescovato, Roma, 44;3;Dovera, Oldrini 2;4;11
3324;Vescovato, Roma, 44;3;Grontardo, Roma, 16;3;63
3325;Vescovato, Roma, 44;3;Grumello Cremonese ed Uniti, Roma, 2;0;8
3326;Vescovato, Roma, 44;3;Isola Dovarese, Giacomo Matteotti, 1;3;112
3327;Vescovato, Roma, 44;3;Izano, Gerardo da Izano, 4/C;3;0
3328;Vescovato, Roma, 44;3;Madignano, Portici, 4;2;330
3329;Vescovato, Roma, 44;3;Monte Cremasco, Roma, 12;4;36
3330;Vescovato, Roma, 44;3;Montodine,  XXV Aprile, 10;0;88
3331;Vescovato, Roma, 44;3;Offanengo, Clavelli Martini, 5;3;609
3332;Vescovato, Roma, 44;3;Ostiano, Mazzini, 1;1;20
3333;Vescovato, Roma, 44;3;Ostiano, Mazzini, 1;3;28
3334;Vescovato, Roma, 44;3;Palazzo Pignano, Marco Polo, 31;2;66
3335;Vescovato, Roma, 44;3;Pandino, Castello, 15;2;504
3336;Vescovato, Roma, 44;3;Pandino, Castello, 15;4;84
3337;Vescovato, Roma, 44;3;Persico Dosimo, Albert ,7;1;125
3338;Vescovato, Roma, 44;3;Persico Dosimo, Albert ,7;3;175
3339;Vescovato, Roma, 44;3;Piadena, Platina, 40;3;140
3340;Vescovato, Roma, 44;3;Pizzighettone, Giuseppe Garibaldi, 18;0;56
3341;Vescovato, Roma, 44;3;Manerbio, INSURREZIONE NAZIONALE;3;1785
3342;Vescovato, Roma, 44;3;Ricengo, Guglielmo Marconi;0;116
3343;Vescovato, Roma, 44;3;Ripalta Cremasca, Roma, 5;0;80
3344;Vescovato, Roma, 44;3;Rivolta d'Adda, Stefano Renzi, 5;2;270
3345;Vescovato, Roma, 44;3;Rivolta d'Adda, Stefano Renzi, 5;4;45
3346;Vescovato, Roma, 44;3;Romanengo, Guaiarini, 14;2;102
3347;Vescovato, Roma, 44;3;San Giovanni in Croce, Feudatari, 25 A;1;120
3348;Vescovato, Roma, 44;3;San Giovanni in Croce, Feudatari, 25 A;3;168
3349;Vescovato, Roma, 44;3;Scandolara Ravara, Italia;1;0
3350;Vescovato, Roma, 44;3;Sergnano, IV Novembre,  10;0;44
3351;Vescovato, Roma, 44;3;Sesto ed Uniti, Roma, 4;0;4
3352;Vescovato, Roma, 44;3;Soncino, Dante Alighieri, 23;0;324
3353;Vescovato, Roma, 44;3;Soresina, Giacomo Matteotti, 6;0;224
3354;Vescovato, Roma, 44;3;Spino d'Adda, Circonvallazione, 13;2;210
3355;Vescovato, Roma, 44;3;Spino d'Adda, Circonvallazione, 13;4;35
3356;Vescovato, Roma, 44;3;Trescore Cremasco, Vittorio Veneto, 1;4;13
3357;Vescovato, Roma, 44;3;Trigolo, Roma, 26;0;8
3358;Vescovato, Roma, 44;3;Vaiano Cremasco,  Gloriosi Caduti, 3;4;4
3359;Vescovato, Roma, 44;3;Vailate, Dante Alighieri, 7;1;5
3360;Vescovato, Roma, 44;3;Vescovato, Roma, 44;3;238
3361;Vescovato, Roma, 44;3;Casaletto Vaprio, Maggiore, 7;4;0
3362;Vescovato, Roma, 44;3;Cremona, Sesto 39;3;175
3363;Casaletto Vaprio, Maggiore, 7;4;Agnadello, Marconi, 6;4;35
3364;Casaletto Vaprio, Maggiore, 7;4;Annicco, Giuseppe Garibaldi, 6;2;5
3365;Casaletto Vaprio, Maggiore, 7;4;Bagnolo Cremasco, Roma, 3;4;42
3366;Casaletto Vaprio, Maggiore, 7;4;Camisano, Trieste, 57;0;3
3367;Casaletto Vaprio, Maggiore, 7;4;Capergnanica, XI febbraio, 7;4;7
3368;Casaletto Vaprio, Maggiore, 7;4;Capralba, Piave, 2;0;15
3369;Casaletto Vaprio, Maggiore, 7;4;Casale Cremasco-Vidolasco, Roma, 56;0;0
3370;Casaletto Vaprio, Maggiore, 7;4;Casalmaggiore, Guglielmo Marconi, 8;1;8
3371;Casaletto Vaprio, Maggiore, 7;4;Casalmaggiore, Guglielmo Marconi, 8;3;12
3372;Casaletto Vaprio, Maggiore, 7;4;Casalpusterlengo, Pusterla 7;1;0
3373;Casaletto Vaprio, Maggiore, 7;4;Castelleone, Roma, 67;0;21
3374;Casaletto Vaprio, Maggiore, 7;4;Castelleone, Roma, 67;2;35
3375;Casaletto Vaprio, Maggiore, 7;4;Castelverde, Ubaldo Ferrari, 15;2;0
3376;Casaletto Vaprio, Maggiore, 7;4;Crema, Civerchi, 9;1;204
3377;Casaletto Vaprio, Maggiore, 7;4;Crema, Civerchi, 9;2;255
3378;Casaletto Vaprio, Maggiore, 7;4;Crema, Civerchi, 9;3;306
3379;Casaletto Vaprio, Maggiore, 7;4;Crema, Civerchi, 9;4;357
3380;Casaletto Vaprio, Maggiore, 7;4;Cremona, Ugolani Dati, 4;1;8
3381;Casaletto Vaprio, Maggiore, 7;4;Cremona, Ugolani Dati, 4;3;12
3382;Casaletto Vaprio, Maggiore, 7;4;Dovera, Oldrini 2;4;7
3383;Casaletto Vaprio, Maggiore, 7;4;Grontardo, Roma, 16;3;0
3384;Casaletto Vaprio, Maggiore, 7;4;Grumello Cremonese ed Uniti, Roma, 2;0;0
3385;Casaletto Vaprio, Maggiore, 7;4;Isola Dovarese, Giacomo Matteotti, 1;3;12
3386;Casaletto Vaprio, Maggiore, 7;4;Izano, Gerardo da Izano, 4/C;3;12
3387;Casaletto Vaprio, Maggiore, 7;4;Madignano, Portici, 4;2;40
3388;Casaletto Vaprio, Maggiore, 7;4;Monte Cremasco, Roma, 12;4;28
3389;Casaletto Vaprio, Maggiore, 7;4;Montodine,  XXV Aprile, 10;0;9
3390;Casaletto Vaprio, Maggiore, 7;4;Offanengo, Clavelli Martini, 5;3;54
3391;Casaletto Vaprio, Maggiore, 7;4;Ostiano, Mazzini, 1;1;0
3392;Casaletto Vaprio, Maggiore, 7;4;Ostiano, Mazzini, 1;3;0
3393;Casaletto Vaprio, Maggiore, 7;4;Palazzo Pignano, Marco Polo, 31;2;10
3394;Casaletto Vaprio, Maggiore, 7;4;Pandino, Castello, 15;2;25
3395;Casaletto Vaprio, Maggiore, 7;4;Pandino, Castello, 15;4;35
3396;Casaletto Vaprio, Maggiore, 7;4;Persico Dosimo, Albert ,7;1;16
3397;Casaletto Vaprio, Maggiore, 7;4;Persico Dosimo, Albert ,7;3;24
3398;Casaletto Vaprio, Maggiore, 7;4;Piadena, Platina, 40;3;12
3399;Casaletto Vaprio, Maggiore, 7;4;Pizzighettone, Giuseppe Garibaldi, 18;0;6
3400;Casaletto Vaprio, Maggiore, 7;4;Manerbio, INSURREZIONE NAZIONALE;3;174
3401;Casaletto Vaprio, Maggiore, 7;4;Ricengo, Guglielmo Marconi;0;12
3402;Casaletto Vaprio, Maggiore, 7;4;Ripalta Cremasca, Roma, 5;0;18
3403;Casaletto Vaprio, Maggiore, 7;4;Rivolta d'Adda, Stefano Renzi, 5;2;15
3404;Casaletto Vaprio, Maggiore, 7;4;Rivolta d'Adda, Stefano Renzi, 5;4;21
3405;Casaletto Vaprio, Maggiore, 7;4;Romanengo, Guaiarini, 14;2;0
3406;Casaletto Vaprio, Maggiore, 7;4;San Giovanni in Croce, Feudatari, 25 A;1;12
3407;Casaletto Vaprio, Maggiore, 7;4;San Giovanni in Croce, Feudatari, 25 A;3;18
3408;Casaletto Vaprio, Maggiore, 7;4;Scandolara Ravara, Italia;1;0
3409;Casaletto Vaprio, Maggiore, 7;4;Sergnano, IV Novembre,  10;0;3
3410;Casaletto Vaprio, Maggiore, 7;4;Sesto ed Uniti, Roma, 4;0;0
3411;Casaletto Vaprio, Maggiore, 7;4;Soncino, Dante Alighieri, 23;0;12
3412;Casaletto Vaprio, Maggiore, 7;4;Soresina, Giacomo Matteotti, 6;0;12
3413;Casaletto Vaprio, Maggiore, 7;4;Spino d'Adda, Circonvallazione, 13;2;20
3414;Casaletto Vaprio, Maggiore, 7;4;Spino d'Adda, Circonvallazione, 13;4;28
3415;Casaletto Vaprio, Maggiore, 7;4;Trescore Cremasco, Vittorio Veneto, 1;4;35
3416;Casaletto Vaprio, Maggiore, 7;4;Trigolo, Roma, 26;0;0
3417;Casaletto Vaprio, Maggiore, 7;4;Vaiano Cremasco,  Gloriosi Caduti, 3;4;7
3418;Casaletto Vaprio, Maggiore, 7;4;Vailate, Dante Alighieri, 7;1;0
3419;Casaletto Vaprio, Maggiore, 7;4;Vescovato, Roma, 44;3;24
3420;Casaletto Vaprio, Maggiore, 7;4;Casaletto Vaprio, Maggiore, 7;4;77
3421;Casaletto Vaprio, Maggiore, 7;4;Cremona, Sesto 39;3;6
3422;Cremona, Sesto 39;3;Agnadello, Marconi, 6;4;3
3423;Cremona, Sesto 39;3;Annicco, Giuseppe Garibaldi, 6;2;6
